url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10912042/ERR10912042.fastq.gz	c0b90780f28e637e31f60fd531800842	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02554	African Caribbean in Barbados	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/043/ERR13491843/ERR13491843.fastq.gz	afaf85d1f2dfe9650cf3071888de901a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02554	African Caribbean in Barbados	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/050/ERR13491850/ERR13491850.fastq.gz	347f24fa579fd284f9169759436ebc12	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02554	African Caribbean in Barbados	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/069/ERR13110569/ERR13110569.fastq.gz	c3aab9e07183efb470088797c3dd3aec	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02587	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/058/ERR13491858/ERR13491858.fastq.gz	49a3066959f40c5036ca5388343fb345	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02587	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/063/ERR13491863/ERR13491863.fastq.gz	f18d24a39b0b974f6d8e7ab158560a8c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02587	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/072/ERR10966472/ERR10966472.fastq.gz	848b6063f59b599bb9f124174b39fdd1	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02666	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/067/ERR10966467/ERR10966467.fastq.gz	5be7ae705e1cb15aefd0386c9d965bfd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02666	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/069/ERR13491869/ERR13491869.fastq.gz	3a8bb7f95a70adefddbd260b1252ffca	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02769	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/074/ERR13491874/ERR13491874.fastq.gz	b66410c3111830ad8e8ff5ca207f70a5	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02769	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/077/ERR13491877/ERR13491877.fastq.gz	2b3d6098d571a0c94b879f3f4e6357dd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02769	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/082/ERR13491882/ERR13491882.fastq.gz	799249484f67f5ca03e6055d03394c86	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02769	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/089/ERR13491889/ERR13491889.fastq.gz	8e1ff4b61a1649db0b27e40b8690bbe5	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02769	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR120/059/SRR12026559/SRR12026559_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/027/ERR10966427/ERR10966427.fastq.gz	18012c99d4b5efb68017ebc14330a073	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02953	Esan in Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/001/ERR13491901/ERR13491901.fastq.gz	a005e18b0705c4a28e0b050336d3c104	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02953	Esan in Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/006/ERR13491906/ERR13491906.fastq.gz	470df3272c5abcfc93fe18f289e0a2fc	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG02953	Esan in Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/068/ERR12954368/ERR12954368.fastq.gz	fe033495a20c123796d9db0e697bcdf5	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03009	Bengali in Bangladesh	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/043/ERR11028143/ERR11028143.fastq.gz	fa170be3383db14585e3a10960fd120a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03065	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/080/ERR10966380/ERR10966380.fastq.gz	a973f8853d46723ed08127e588d58257	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03248	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/090/ERR11028090/ERR11028090.fastq.gz	08a5eaf8d09df5d4e20008e85646687c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03248	Gambian in Western Division, The Gambia - Mandinka	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/017/ERR11028117/ERR11028117.fastq.gz	8a36af695248c5ff2598c79bd6633027	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03371	Esan in Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/010/ERR13491910/ERR13491910.fastq.gz	d4a347504577d502a6b0547494602d68	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03452	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/012/ERR13491912/ERR13491912.fastq.gz	ad27e3555f6970a54e6caf7d161605ea	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03452	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/017/ERR13491917/ERR13491917.fastq.gz	0b74511a0fd8b56052b7a4cf0ec67bba	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03452	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/089/ERR12954389/ERR12954389.fastq.gz	8be30d8d13baac80052b2477a0df6551	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03456	Mende in Sierra Leone	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/075/ERR13110575/ERR13110575.fastq.gz	941db4603d537dbbe12d899f585dacab	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03683	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/024/ERR13491924/ERR13491924.fastq.gz	d05ada3fc8349c680b4adbf463202a69	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03683	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10966446/ERR10966446.fastq.gz	de2a48b8cf39f8e475664e3beab2d373	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03732	Indian Telugu in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/094/ERR11028094/ERR11028094.fastq.gz	06e306180ed53494e953845b826a66f9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG03732	Indian Telugu in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/026/ERR13491926/ERR13491926.fastq.gz	a2ac82fcd99c52eb780199f7afc600ea	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04036	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/031/ERR13491931/ERR13491931.fastq.gz	28bf18ce3515b69bf8ab14127d96418a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04036	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/033/ERR13491933/ERR13491933.fastq.gz	951a151195dcc3eade70065ca07be8b9	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04036	Sri Lankan Tamil in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/035/ERR12953035/ERR12953035.fastq.gz	aa05a48e483d8ea641b95b7201ca5747	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	HG04217	Indian Telugu in the UK	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/040/ERR13491940/ERR13491940.fastq.gz	69d10fe9bb008c22c5709e3655660a88	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA12329	Utah residents (CEPH) with Northern and Western European ancestry	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/080/ERR13110580/ERR13110580.fastq.gz	09be7fc62017a90ce850b679cf967461	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA12329	Utah residents (CEPH) with Northern and Western European ancestry	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/082/ERR13110582/ERR13110582.fastq.gz	9eebe51264dfa45287f910281c14097b	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA12329	Utah residents (CEPH) with Northern and Western European ancestry	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/082/ERR11028082/ERR11028082.fastq.gz	3fd96f61344c33065834b2a20abbe85d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18534	Han Chinese in Beijing, China	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/084/ERR13110584/ERR13110584.fastq.gz	f23b83f07961fc0717d27c31fd124237	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18939	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/089/ERR13110589/ERR13110589.fastq.gz	ea01e3a039932d267563c33e3a5e305a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18939	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/064/ERR10966464/ERR10966464.fastq.gz	f13057de464aba150d23a4c65512b2aa	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA18989	Japanese in Tokyo, Japan	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/043/ERR13491943/ERR13491943.fastq.gz	c04dfa436852bbba82a101585ff865fc	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19036	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/045/ERR13491945/ERR13491945.fastq.gz	797926a95bff2edd51eb7c0d1a322015	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19036	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/050/ERR13491950/ERR13491950.fastq.gz	8f7e94e6dc2520fd2c24691c3f1a9b72	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/057/ERR13491957/ERR13491957.fastq.gz	74bd8912cab56937db7a19d083c1df23	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/062/ERR13491962/ERR13491962.fastq.gz	dee0e9dc85dfdf435489d4015c97b56f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/064/ERR13491964/ERR13491964.fastq.gz	70027aaed768f146b1391de023e7f289	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19129	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR491/001/ERR4914951/ERR4914951.fastq.gz	07efef5c6ebc9585e4b9ab8f9526ca5f	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/016/ERR12953016/ERR12953016.fastq.gz	10a750ab91005ba4e00cc60d7a8b6040	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/098/ERR13110598/ERR13110598.fastq.gz	f0f92133b0d053b76027e672d1c50ab4	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19238	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10966405/ERR10966405.fastq.gz	99b8a161dc18db9ee5ee546b89fa28b2	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/007/ERR10966407/ERR10966407.fastq.gz	f018b724bc05faf9426086a09c36af3c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19239	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR496/000/ERR4968410/ERR4968410.fastq.gz	0561ff70b4f14886fc436a9ff2361111	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/015/ERR12953015/ERR12953015.fastq.gz	ced68a05f5036b3356d1550c65b8529a	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/008/ERR13110608/ERR13110608.fastq.gz	4db95c9d995f67313d42fa930f189d93	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR131/013/ERR13110613/ERR13110613.fastq.gz	a2844aa2ae1da1e96f9afa8f5950127d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19240	Yoruba in Ibadan, Nigeria	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10966395/ERR10966395.fastq.gz	9cf7e1e4b0397940d83f716143954cb0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19317	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/099/ERR10966399/ERR10966399.fastq.gz	c50a551d0fe4cc04c24cc3f0bcd105fd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19317	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10966420/ERR10966420.fastq.gz	9129fdaf31c34a0a1b85d12680a6209e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19331	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/042/ERR10966442/ERR10966442.fastq.gz	64f7d8297d21b73dcaadf339db7117bd	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19347	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/044/ERR10966444/ERR10966444.fastq.gz	6355c1447fd0516165266b6bb126342d	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19347	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/076/ERR10966476/ERR10966476.fastq.gz	df7aac25341af475c9275c48d9975355	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19384	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/SRR195/062/SRR19504262/SRR19504262_subreads.fastq.gz		Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic			https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/001/ERR12954401/ERR12954401.fastq.gz	4f91f47b58e52de77b895d6858a53aac	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19434	Luhya in Webuye, Kenya	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/097/ERR11028097/ERR11028097.fastq.gz	bd94670f745f099945cdd545a1fd3f3c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19650	Mexican Ancestry in Los Angeles, California	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR110/022/ERR11028122/ERR11028122.fastq.gz	d369fe5a7fc1f6e018d3a791b0e956e0	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19705	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/025/ERR12954425/ERR12954425.fastq.gz	c5bb09ed07f9691b76181438415823f7	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19705	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR129/034/ERR12954434/ERR12954434.fastq.gz	18e3925472190f1fa946a954c0dfb23c	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19836	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/075/ERR13491975/ERR13491975.fastq.gz	0dfa0aa1d38d381ec0842a53baadec1e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA19983	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/080/ERR13491980/ERR13491980.fastq.gz	23f0314fef809bb5e8975f8f959d6cd4	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/082/ERR13491982/ERR13491982.fastq.gz	20659c197152446f4b99273e8107741e	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
ftp.sra.ebi.ac.uk/vol1/fastq/ERR134/087/ERR13491987/ERR13491987.fastq.gz	43fa0b53a8fc7c9646e7b567d1a33116	Human Genome Structural Variation Consortium, Phase 3	sequence	PacBio SMRT genomic	NA20355	African Ancestry in Southwest US	https://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/HGSVC3/README_HGSVC3_datareuse_statement.md
